id,year
33057,2000.0
33058,2000.0
31036,2004.0
17659,2000.0
31037,2004.0
31038,2004.0
31039,2004.0
33059,2000.0
33060,2000.0
33061,2000.0
31040,2004.0
31041,2004.0
33062,2000.0
33063,2000.0
17660,2000.0
33064,2000.0
33065,2000.0
33066,2000.0
33067,2000.0
31042,2004.0
31043,2004.0
31044,2004.0
31045,2004.0
33068,2000.0
31046,2004.0
17661,2000.0
31047,2004.0
31048,2003.0
31049,2004.0
31050,2004.0
31051,2004.0
31052,2003.0
31053,2003.0
31054,2004.0
31055,2003.0
31056,2004.0
31057,2004.0
31058,2004.0
31059,2004.0
31060,2004.0
31061,2004.0
31062,2004.0
31063,2004.0
31064,2004.0
31065,2004.0
31066,2004.0
17662,2000.0
31067,2004.0
31068,2004.0
31069,2004.0
31070,2004.0
31071,2004.0
31072,2004.0
31073,2004.0
31074,2004.0
31075,2004.0
31076,2004.0
31077,2004.0
31078,2004.0
31079,2004.0
33069,2003.0
31080,
31081,2004.0
31082,2004.0
31083,2004.0
31084,2004.0
31085,2004.0
17664,1999.0
31086,2004.0
31087,2004.0
31088,2004.0
31089,2003.0
31090,2003.0
31091,2001.0
31092,2003.0
17665,1999.0
31093,2003.0
31094,2003.0
31095,2003.0
31096,2002.0
31097,2002.0
31098,2002.0
31099,2003.0
31100,2003.0
33125,2004.0
31101,2003.0
31102,2003.0
17666,1999.0
31103,2003.0
31104,2002.0
31105,2003.0
31106,2003.0
31107,2003.0
31108,2003.0
31109,2003.0
31110,2003.0
31111,2003.0
31112,2003.0
17667,1999.0
31113,2003.0
33078,2004.0
33079,2004.0
33080,2004.0
17668,1999.0
33081,2004.0
33082,2003.0
33083,2003.0
33084,2004.0
33085,2004.0
33086,2004.0
33087,2004.0
33088,2004.0
33279,2004.0
33089,2004.0
33090,2004.0
17669,1999.0
33091,2004.0
33126,2004.0
33092,2004.0
33093,2004.0
33094,2003.0
33095,2004.0
33096,2004.0
33097,2004.0
33098,2004.0
33099,2004.0
33100,2004.0
17670,1999.0
33101,2003.0
33102,2004.0
33103,2004.0
33104,2004.0
33105,2004.0
33106,2004.0
33107,2004.0
33108,2004.0
33109,2004.0
33110,2004.0
33111,2004.0
33112,2004.0
33113,2004.0
33114,2004.0
33115,2004.0
33116,2004.0
33117,2004.0
33118,2004.0
33119,2004.0
33120,
33121,2006.0
33122,
33123,2004.0
33124,2004.0
33127,2004.0
33128,2004.0
33129,2004.0
33130,2004.0
33131,2007.0
33132,2004.0
33133,
33134,1999.0
33328,2004.0
33135,1999.0
33136,
33137,2004.0
33138,2004.0
31117,2004.0
31118,2004.0
31119,2004.0
31120,2004.0
31121,2004.0
31122,2003.0
31123,2004.0
31124,2004.0
31125,2004.0
31126,2004.0
31127,2004.0
31128,2004.0
31129,2004.0
31131,2004.0
31132,2004.0
31133,2004.0
31134,2004.0
32484,2004.0
17671,1999.0
33154,2003.0
32485,2003.0
17672,1999.0
31135,2003.0
31136,2003.0
17673,2000.0
31137,2003.0
31138,2003.0
31139,2003.0
31140,2003.0
31141,2003.0
31142,2004.0
33170,2004.0
31143,2004.0
33171,2004.0
33172,2004.0
33173,2005.0
33174,2004.0
33183,2004.0
33190,2004.0
33191,2004.0
33192,2005.0
33193,2004.0
33194,2004.0
33195,2005.0
33196,2005.0
33197,2005.0
33198,2005.0
33199,2005.0
33200,2005.0
33201,2005.0
33202,2005.0
33203,2005.0
33204,2005.0
33205,2005.0
33206,2004.0
33207,2004.0
33210,2004.0
33211,2004.0
33212,2004.0
33213,2004.0
33214,2004.0
33215,2004.0
33216,2004.0
33217,2004.0
33218,2004.0
33219,2004.0
33220,2005.0
33221,2004.0
33224,2002.0
33225,2004.0
33226,2007.0
33227,2005.0
33229,2004.0
33262,2004.0
32487,2000.0
31144,2002.0
31145,2002.0
31146,
31147,
33231,2005.0
33236,2004.0
33237,2003.0
33238,2004.0
33239,2005.0
33240,2005.0
33241,2005.0
33242,2004.0
33246,2004.0
33248,2004.0
33249,2003.0
33250,2004.0
33251,2004.0
33252,2005.0
33253,2004.0
33254,2004.0
33255,2004.0
33256,2004.0
33257,2004.0
33258,2004.0
33259,2004.0
33260,2004.0
33261,2004.0
33263,2005.0
33264,2004.0
33265,2004.0
33266,2004.0
33267,2004.0
33269,2004.0
33270,2005.0
33271,2005.0
33272,2004.0
33273,2005.0
33274,2005.0
33275,2005.0
33276,2005.0
33280,2005.0
33281,2005.0
33282,2005.0
33283,2005.0
33284,2005.0
33285,2005.0
33286,2005.0
33287,2005.0
17674,2000.0
33288,2007.0
33289,2005.0
33290,2005.0
33291,2005.0
33294,2005.0
31148,2004.0
31149,2003.0
31150,2003.0
17675,2000.0
31151,2003.0
31152,2003.0
31361,2003.0
31153,2003.0
31154,2003.0
31362,2003.0
31279,2003.0
31155,2003.0
31156,2003.0
31157,2003.0
31158,2003.0
31363,2003.0
33296,2005.0
33297,2005.0
33298,2005.0
33299,2004.0
33300,2004.0
33301,2004.0
33302,2005.0
33303,2004.0
33304,2005.0
33305,2005.0
33306,2005.0
33307,2005.0
33308,2005.0
33309,2005.0
33310,2005.0
33311,2005.0
33312,2004.0
33313,2004.0
17676,2000.0
33314,2004.0
33315,2004.0
33316,2004.0
33317,2004.0
33318,2004.0
33319,2004.0
33320,2004.0
33321,2004.0
33322,2004.0
33323,2004.0
33324,2004.0
33325,2004.0
33326,2004.0
33327,2004.0
33330,2004.0
33331,2004.0
33332,2004.0
33333,2004.0
33334,2004.0
33335,2004.0
33336,2004.0
33337,2004.0
33338,2004.0
33339,2004.0
33340,2005.0
33341,2002.0
33345,2005.0
31159,2000.0
31160,2002.0
31161,2004.0
31162,2004.0
31163,2004.0
31164,2003.0
31165,2002.0
31166,2004.0
31167,2004.0
31168,2004.0
31169,2004.0
31170,2004.0
31171,2001.0
31172,2003.0
31173,2003.0
32772,2004.0
32773,2004.0
32774,2004.0
32775,2003.0
32776,2004.0
32777,2004.0
32778,2004.0
32779,2003.0
32780,2003.0
33355,2004.0
33356,2004.0
33357,2005.0
33358,2003.0
33360,2005.0
33361,2005.0
33362,2005.0
33363,2005.0
33364,2005.0
33367,2005.0
33368,2005.0
33369,2005.0
33370,2005.0
33371,2005.0
33372,2005.0
33373,2005.0
33374,2005.0
33377,2005.0
33382,2005.0
33383,2005.0
33385,2005.0
33386,2005.0
33387,2005.0
33388,2003.0
33389,2003.0
33390,2003.0
33391,2003.0
33392,2003.0
33393,2005.0
33394,2005.0
33395,2005.0
33396,2005.0
33397,2005.0
33398,2005.0
33399,2005.0
33400,2005.0
33404,2004.0
33405,2005.0
33406,2005.0
33407,1997.0
33408,2005.0
33409,2005.0
33410,2005.0
33411,2005.0
33412,2005.0
33413,2005.0
33414,2005.0
33415,2005.0
33417,2005.0
33418,2005.0
33419,2005.0
33420,2005.0
33423,2005.0
33424,2005.0
33425,2005.0
33426,2005.0
33427,2005.0
33429,2005.0
33431,2005.0
33436,2006.0
33438,2006.0
33440,2007.0
33443,2006.0
33444,2007.0
33445,2005.0
33446,2006.0
33447,2006.0
33448,2006.0
33449,2004.0
17677,2002.0
17678,2002.0
17679,2002.0
17680,2002.0
17681,2002.0
17682,2002.0
17683,2002.0
17684,2002.0
17685,2002.0
17686,2001.0
17687,2000.0
17688,2000.0
17689,2000.0
17690,2000.0
17691,2000.0
17692,2000.0
17693,2002.0
17694,2002.0
17695,2002.0
17696,2000.0
17697,2000.0
31174,2003.0
31175,2003.0
31176,2003.0
31177,2003.0
31178,2003.0
31179,2003.0
31180,2003.0
17698,2000.0
31181,2003.0
31182,2003.0
31183,2002.0
33579,2006.0
31184,2002.0
31185,2003.0
17699,2003.0
17700,2003.0
31188,2003.0
31189,2002.0
31190,2002.0
17701,2000.0
31191,2002.0
31192,2002.0
31193,2002.0
31194,2002.0
31195,2002.0
31196,2002.0
17702,2002.0
31198,2002.0
31199,2002.0
31200,2002.0
31201,2002.0
31202,2002.0
31203,2002.0
31204,2002.0
17703,2002.0
17704,2002.0
31207,2002.0
31208,2003.0
17705,2003.0
31210,2003.0
31211,2003.0
17706,2002.0
17707,2003.0
31214,2003.0
31215,2003.0
31216,2003.0
31217,2003.0
31218,2003.0
31219,2003.0
17708,2001.0
31220,2003.0
31221,2003.0
31222,2003.0
31223,2003.0
31224,2003.0
31225,2003.0
31226,2003.0
31227,2003.0
31228,2003.0
31229,2003.0
17709,2001.0
31230,2003.0
31231,2003.0
31232,2003.0
31233,2003.0
31234,2003.0
30760,2001.0
31235,2003.0
31236,2003.0
30761,2003.0
31237,2003.0
17710,2000.0
31238,2003.0
31239,2003.0
31240,2003.0
31241,2003.0
31242,2003.0
31243,2003.0
31244,2002.0
31245,2003.0
31246,2003.0
31247,2003.0
17711,2001.0
31248,2003.0
31249,2003.0
31250,2003.0
31251,2003.0
31252,2003.0
31253,2003.0
31254,2001.0
31255,2001.0
31256,2001.0
31257,2002.0
17712,2001.0
17713,2003.0
17714,2003.0
17715,2003.0
31258,2004.0
31259,2004.0
31260,2003.0
31261,2004.0
31262,2004.0
31263,2004.0
17716,2001.0
31265,2004.0
31266,2004.0
31267,2004.0
31268,2004.0
31269,2004.0
31270,2003.0
31271,2005.0
31272,2004.0
31264,2004.0
17717,2001.0
32483,2005.0
33479,2005.0
33480,2005.0
33481,2005.0
33482,2004.0
33483,2004.0
33484,2004.0
33485,2004.0
33486,2005.0
33487,2005.0
33488,2005.0
33489,2005.0
33490,2001.0
33491,2004.0
33493,2005.0
33496,2003.0
33497,2007.0
31273,2004.0
31274,
31275,2002.0
33514,2006.0
33515,2003.0
33516,2005.0
33517,2008.0
33519,2008.0
33523,2004.0
33524,2004.0
33525,2004.0
33526,2004.0
33528,2004.0
33529,2005.0
33530,2004.0
33532,2006.0
33535,2005.0
33536,2005.0
33537,2005.0
33538,2005.0
33539,2005.0
33545,2002.0
33546,2000.0
33547,2002.0
33549,2006.0
33550,2006.0
33551,2006.0
33552,2006.0
33553,2006.0
33554,2007.0
33555,2006.0
33556,2007.0
33557,2006.0
33558,2006.0
33559,2006.0
33560,2006.0
33561,2006.0
33562,2006.0
33563,2006.0
33564,2004.0
33565,2006.0
33566,2006.0
33567,2006.0
33568,2006.0
33569,2006.0
33570,2006.0
33571,2006.0
33572,2006.0
33573,2006.0
33574,2006.0
33575,2006.0
33576,2006.0
33577,2006.0
33578,2006.0
33580,2006.0
33581,2006.0
33582,2006.0
33583,2006.0
33585,2006.0
33586,2006.0
33587,2006.0
33588,2006.0
33589,2006.0
33590,2006.0
33591,2006.0
33592,2006.0
33593,2006.0
33594,2006.0
33595,2006.0
33596,2006.0
33597,2006.0
33598,2006.0
33599,2006.0
33600,2006.0
33601,2006.0
33602,2006.0
33603,2006.0
33604,2007.0
33605,2006.0
33606,2006.0
33607,2006.0
33608,2006.0
33609,2006.0
33610,2006.0
33611,2006.0
33612,2006.0
33613,2006.0
33614,2007.0
33615,2006.0
33616,2006.0
33617,2006.0
33618,2006.0
33619,2006.0
33620,2006.0
33621,2006.0
33622,2006.0
33623,2006.0
33624,2007.0
33625,2007.0
33626,2006.0
33627,2006.0
33628,2006.0
33629,2006.0
33630,2005.0
33631,2005.0
33632,2005.0
33633,2005.0
33634,2006.0
33635,2006.0
33636,2005.0
33637,2005.0
33638,2005.0
33639,2005.0
33640,2005.0
33641,2005.0
33642,2005.0
33643,2005.0
33645,2006.0
33646,2007.0
33647,2004.0
33648,2004.0
33650,2004.0
33651,2003.0
33652,2005.0
33653,2005.0
33654,2005.0
33655,2005.0
33656,2005.0
33657,2005.0
33658,2003.0
33659,2003.0
33660,2005.0
33661,2005.0
33662,2001.0
33664,2006.0
33665,2001.0
33666,1998.0
33667,1998.0
33671,2000.0
33672,2000.0
33673,2000.0
33674,2000.0
33675,2000.0
33676,2000.0
33677,2001.0
33678,2001.0
33679,2001.0
33680,2001.0
33681,2000.0
33682,2001.0
33683,2005.0
33684,2000.0
33685,2000.0
33686,2000.0
33687,2000.0
33688,2004.0
33689,2004.0
33690,2004.0
33691,2005.0
33692,2005.0
34272,1998.0
34273,1998.0
34274,2004.0
34275,1998.0
34276,2005.0
34277,2005.0
34278,2004.0
34279,2005.0
34280,2005.0
34281,2005.0
34282,2005.0
34283,2004.0
34284,2005.0
34285,2004.0
34286,2004.0
34287,2004.0
34288,2005.0
34289,2005.0
34290,2005.0
34291,2005.0
34292,2005.0
34293,2005.0
34294,2005.0
34295,2005.0
34296,2005.0
34297,2005.0
34298,2005.0
34299,2005.0
34300,2004.0
34301,2004.0
34302,2004.0
34303,2004.0
34304,2004.0
34305,2004.0
34306,2005.0
34307,2005.0
34308,2005.0
34309,2005.0
34310,2005.0
34311,2005.0
34312,2004.0
34313,2004.0
34314,2004.0
34315,2004.0
34316,2005.0
34317,2005.0
34318,2005.0
34319,2005.0
34320,2004.0
34322,1998.0
34323,2004.0
34324,
34325,
34326,
34327,
34329,
34330,
34331,2004.0
34332,
34333,
34335,
34336,
34337,
34338,
34339,
34340,
34341,
34343,2004.0
34344,
34345,
34346,
34347,2004.0
34348,
34349,
34350,
34351,
34352,
34353,2004.0
34354,2004.0
34355,
34356,
34357,
34358,2004.0
34359,
34360,2004.0
34361,
34362,
34363,2004.0
34364,
34365,2004.0
34366,
34367,2004.0
34368,2004.0
34369,
34370,
34371,2004.0
34373,
34374,
34375,
34376,
34377,2004.0
34378,2004.0
34379,
34380,2004.0
34381,
34382,
34383,2004.0
34384,
34385,
34388,
34389,
34390,2004.0
34391,2004.0
34392,
34393,
34394,2004.0
34395,2004.0
34396,
34397,
34398,2004.0
34399,
34400,2004.0
34401,
34402,2004.0
34403,2004.0
34404,2004.0
34405,2004.0
34406,2004.0
34407,
34408,
34409,
34410,2004.0
34411,
34412,
34413,
34414,
34415,
34417,
34418,
34419,2004.0
34420,2004.0
34421,2004.0
34422,
34423,2004.0
34424,
34425,
34426,
34427,
34428,
34429,
34430,
34431,2002.0
34432,2002.0
34433,2002.0
34434,2002.0
34435,2002.0
34436,2002.0
34437,2005.0
34438,2002.0
34439,2002.0
34440,2002.0
34441,2002.0
34442,2002.0
34443,2002.0
34444,2002.0
34445,2002.0
34446,2002.0
34447,2002.0
34448,2002.0
34449,2002.0
34450,2002.0
34451,2002.0
34452,2002.0
34453,2002.0
34454,2002.0
34455,2002.0
34456,2002.0
34457,2002.0
34458,2002.0
34459,2002.0
34460,2002.0
34461,2002.0
34462,2002.0
34463,2002.0
34464,2002.0
34465,2002.0
34467,2005.0
34468,2005.0
34470,2005.0
34471,2005.0
34472,2005.0
34473,2005.0
34474,2005.0
34475,2005.0
34476,2005.0
34477,2004.0
34478,2003.0
34479,2003.0
34480,2003.0
34481,2004.0
34482,2004.0
34483,2004.0
34484,2004.0
34485,2005.0
34486,2005.0
34487,2002.0
34488,2005.0
35340,2006.0
35341,2005.0
35342,2004.0
35343,2004.0
35345,2006.0
35346,2005.0
35347,2005.0
35348,2005.0
45441,2006.0
35349,2005.0
35350,2005.0
35351,2005.0
35352,2005.0
35353,2005.0
35354,2005.0
35355,2005.0
35356,2004.0
35357,2003.0
35358,2004.0
35359,2003.0
35360,2003.0
35361,2003.0
35362,2003.0
35363,2003.0
35364,2004.0
35365,2003.0
35366,2003.0
35367,2003.0
35368,2004.0
35369,2003.0
35370,2003.0
35371,2003.0
35372,2003.0
35373,2003.0
35374,2003.0
35375,2003.0
35376,2003.0
35377,2003.0
35378,2002.0
35379,2002.0
35380,2002.0
35381,2002.0
35382,2003.0
17718,1999.0
35383,2003.0
35384,2003.0
35385,2003.0
35386,2003.0
35387,2003.0
35388,2003.0
35389,2003.0
35390,2003.0
35391,2003.0
35392,2004.0
17719,2001.0
35393,2004.0
35394,2003.0
35395,2003.0
35396,2005.0
35397,2005.0
35398,2005.0
35399,2005.0
35400,2005.0
35401,2005.0
35402,2005.0
17720,2001.0
35405,2006.0
35406,2005.0
35407,2005.0
35408,2005.0
35409,2005.0
35410,2005.0
35411,2005.0
35412,2005.0
17721,2001.0
35413,2005.0
45409,2005.0
44850,2005.0
44895,2005.0
44896,2006.0
45411,2006.0
45412,2005.0
44897,2005.0
45413,2006.0
17722,2001.0
44898,2006.0
35416,2006.0
44899,2005.0
44725,2003.0
44900,2004.0
44726,2004.0
44727,2004.0
44728,2004.0
44729,2004.0
44730,2004.0
44731,2004.0
44901,2004.0
44902,2004.0
44732,2004.0
44733,2004.0
44734,2004.0
44735,2004.0
44736,2004.0
44903,2004.0
44904,2004.0
44737,2004.0
44738,2004.0
44905,2004.0
44739,2004.0
44906,2004.0
44740,2004.0
44741,2004.0
44907,2004.0
44908,2004.0
44742,2004.0
44909,2004.0
44743,2004.0
44744,2004.0
45574,2006.0
44910,2004.0
44745,2002.0
44746,2002.0
44911,2002.0
44912,2002.0
44913,2002.0
44747,2002.0
44748,2002.0
44749,2002.0
44914,2002.0
44750,2002.0
44751,2003.0
44752,2003.0
44753,2001.0
44754,2001.0
44755,2001.0
44756,2002.0
44915,2002.0
44757,2002.0
44916,2003.0
44917,2004.0
44758,2004.0
44759,2005.0
44918,2005.0
44760,2005.0
44761,2005.0
44919,2005.0
44762,2005.0
44920,2005.0
44921,2005.0
44922,2005.0
44923,2005.0
44924,2005.0
44925,2005.0
44763,2005.0
44764,2005.0
44765,2005.0
44926,2005.0
44927,2005.0
44928,2005.0
44929,2005.0
44930,2005.0
44766,2005.0
44931,2005.0
44932,2005.0
44933,2005.0
44934,2006.0
44767,2004.0
44768,2004.0
44769,2004.0
44770,2004.0
44771,2004.0
44772,2004.0
44773,2004.0
44774,2004.0
44935,2005.0
44775,2005.0
44936,2005.0
44937,2005.0
44776,2005.0
44777,2004.0
45415,2004.0
44938,2006.0
44939,2006.0
44940,2005.0
44941,2005.0
45425,2006.0
45427,2006.0
45428,2006.0
45429,2006.0
45431,2006.0
45432,2006.0
45433,2006.0
45434,2006.0
45435,2006.0
45437,2006.0
45438,2006.0
45439,2006.0
44942,2006.0
45440,2006.0
44943,2006.0
44944,2006.0
45398,2005.0
45442,2005.0
45399,2005.0
45400,2005.0
45401,2005.0
45402,2005.0
45443,2006.0
45403,2006.0
45404,2005.0
45445,2005.0
45405,2005.0
45446,2005.0
45447,2005.0
45406,2005.0
45448,2005.0
45449,2005.0
45450,2005.0
45452,2006.0
45463,2006.0
45464,2006.0
44778,2005.0
44779,2006.0
44780,2005.0
44781,2006.0
44782,2006.0
45468,2006.0
44945,2006.0
45575,2006.0
45469,2006.0
44783,2006.0
44946,2006.0
45470,2006.0
44947,2005.0
44784,2005.0
44785,2006.0
44948,2006.0
44949,2004.0
44950,2006.0
45471,2006.0
44951,2006.0
45472,2006.0
44952,2006.0
44786,2006.0
44953,2004.0
44787,2005.0
44788,2005.0
44789,2005.0
45474,2005.0
44790,2005.0
44791,2005.0
44792,2006.0
44793,2005.0
45481,2005.0
45482,2007.0
44954,2006.0
44955,2006.0
44956,2001.0
44794,2003.0
44957,2001.0
44795,2000.0
44848,2001.0
44958,2006.0
44959,2006.0
44960,2006.0
44961,2006.0
45497,2006.0
45498,2006.0
44962,2005.0
44963,2005.0
44964,2005.0
44965,2005.0
45500,2006.0
45501,2005.0
45502,2006.0
45503,2006.0
45504,2006.0
45505,2006.0
45506,2006.0
45507,2006.0
45508,2006.0
45509,2006.0
44966,2006.0
44967,2006.0
44968,2006.0
45510,2006.0
17723,2001.0
45511,2006.0
45512,2006.0
44969,2006.0
45513,2006.0
44970,2006.0
44971,2006.0
45514,2006.0
44972,2006.0
44973,2006.0
44974,2006.0
17724,2001.0
45515,2006.0
45516,2006.0
44975,1998.0
44976,1998.0
44977,2006.0
44978,2005.0
45517,2005.0
44979,2005.0
45518,2005.0
45519,2005.0
17725,2001.0
44980,2005.0
45520,2002.0
45521,2002.0
45522,2006.0
45523,2006.0
45524,2006.0
45525,2005.0
45526,2004.0
45527,2004.0
45528,2006.0
17726,2001.0
45529,2006.0
45530,2006.0
45531,2006.0
45532,2006.0
45533,2006.0
45534,2006.0
45535,2005.0
44981,2006.0
44982,2005.0
45536,2006.0
17727,2001.0
44983,2006.0
45537,2003.0
45538,2003.0
45539,2003.0
45540,2003.0
45541,2003.0
45542,2003.0
45543,2003.0
45544,2003.0
45545,2003.0
17728,2001.0
45546,2003.0
45547,2003.0
45548,2003.0
45549,2003.0
45550,2003.0
45551,2006.0
45552,2006.0
45553,2006.0
45554,2006.0
45555,2006.0
17729,2001.0
45556,2006.0
45557,2006.0
45558,2006.0
45559,2006.0
45560,2006.0
44984,2006.0
45561,2006.0
45562,2006.0
45563,2006.0
44985,2006.0
17730,2001.0
45564,2006.0
45565,2006.0
45566,2006.0
45567,2006.0
44986,2006.0
45568,2006.0
45569,2006.0
45570,2005.0
45571,2006.0
45702,
45572,2006.0
17731,2001.0
45573,2006.0
45576,2006.0
45577,2006.0
45578,2006.0
44987,2005.0
45579,2006.0
45580,2006.0
45581,2006.0
17732,2001.0
45582,2006.0
45583,2006.0
45584,2007.0
45585,2006.0
45586,2006.0
45587,2006.0
45588,2006.0
44988,2006.0
17733,2001.0
45591,2006.0
45592,2005.0
44989,2006.0
45594,2006.0
45595,2006.0
44990,2006.0
45596,2006.0
45597,2005.0
17734,2001.0
45599,2006.0
45600,2005.0
45601,2006.0
45602,2006.0
45603,2006.0
17735,2000.0
45612,2003.0
45613,2003.0
45614,2007.0
45615,2007.0
44991,2006.0
44992,2006.0
17736,2000.0
44993,2006.0
44994,2006.0
44995,2006.0
44996,2006.0
44997,2006.0
44998,2006.0
44999,2006.0
45000,2006.0
17737,1999.0
45001,2006.0
45002,2006.0
17738,1999.0
45627,2007.0
45628,2007.0
45629,2007.0
45630,2007.0
45631,2007.0
45632,2006.0
45633,2006.0
45634,2006.0
45635,2006.0
45636,2006.0
17739,1999.0
45637,2006.0
45638,2007.0
45640,2006.0
45642,2005.0
45643,2006.0
45644,2006.0
45645,2005.0
45646,2005.0
17740,2000.0
45647,2005.0
45648,2005.0
45649,2006.0
45650,2006.0
45651,2001.0
45652,2006.0
45653,2006.0
45003,2006.0
17741,2000.0
45660,2006.0
45661,2003.0
17742,1999.0
45667,2005.0
45668,2007.0
45004,2001.0
45673,2005.0
17743,1999.0
45679,2006.0
45681,2006.0
45682,2004.0
17744,1999.0
45690,2006.0
45692,2007.0
45693,2007.0
45694,2007.0
17745,2000.0
45695,2007.0
45696,2007.0
45697,
45698,
45699,
45700,
45701,
45704,2006.0
17746,2000.0
45705,2006.0
45706,2006.0
45707,2006.0
17747,2000.0
45721,2006.0
45722,2001.0
45723,2007.0
45724,2007.0
17748,2000.0
45725,2007.0
45407,2007.0
45726,2007.0
45727,2007.0
45728,2007.0
45729,2007.0
45730,2007.0
45731,2007.0
45732,2006.0
45733,2006.0
17749,2000.0
45734,2006.0
45735,2006.0
45736,2006.0
45737,2006.0
45738,2006.0
45739,2006.0
45740,2006.0
45741,2006.0
45742,2006.0
45743,2007.0
17750,2000.0
45744,2006.0
45745,2006.0
45747,2006.0
45748,2007.0
45749,2006.0
45750,2006.0
45751,2007.0
45752,2007.0
45753,2007.0
47245,2001.0
45754,2006.0
45755,2006.0
45756,2006.0
45757,2007.0
45758,2006.0
31276,2000.0
45764,2005.0
45765,2005.0
45766,2006.0
45767,2006.0
45769,2006.0
45770,2006.0
45771,2006.0
45772,2006.0
45773,2002.0
45774,2002.0
45775,2007.0
45776,2002.0
45777,2002.0
45778,2002.0
45779,2002.0
45780,2007.0
45782,2004.0
45783,2003.0
45784,2003.0
45785,2005.0
45788,2007.0
45792,2007.0
45793,2006.0
17751,2000.0
45794,2007.0
45795,2006.0
45796,2007.0
45797,2007.0
45798,2007.0
45799,2007.0
45800,2007.0
45801,2007.0
45802,2007.0
45804,2007.0
45805,2005.0
45806,2007.0
45807,2007.0
45808,2007.0
47008,2006.0
47009,2005.0
47010,2007.0
45982,2007.0
47081,2007.0
47088,
47089,1998.0
47090,1999.0
47011,2007.0
47012,2007.0
47013,2007.0
47014,2007.0
47015,2007.0
17752,2000.0
47100,2007.0
47103,2006.0
17753,2000.0
47105,2007.0
47106,2007.0
47107,2007.0
47108,2007.0
45980,2007.0
47109,2007.0
47110,2007.0
47111,2007.0
47119,2007.0
47120,2007.0
17754,2000.0
47016,2004.0
47138,2007.0
47139,2007.0
47140,2007.0
47141,2007.0
45981,2007.0
47017,2004.0
47018,2004.0
47019,2004.0
47020,2004.0
47021,2004.0
47246,2001.0
47022,2005.0
47023,2005.0
47024,2005.0
47025,2005.0
47026,2005.0
47027,2005.0
47028,2005.0
47029,2006.0
47030,2006.0
47031,2006.0
45986,2007.0
47032,2006.0
47033,2006.0
47034,2006.0
47035,2006.0
47036,2006.0
17755,2000.0
47037,2005.0
47038,2007.0
47039,2007.0
47040,2007.0
47041,2007.0
47042,2006.0
17756,2000.0
47043,2002.0
47044,2002.0
47045,2002.0
47046,2002.0
47165,2007.0
47166,2007.0
47167,2007.0
47047,2007.0
47168,2007.0
45983,2003.0
17757,2000.0
47048,2007.0
47049,2007.0
47050,2007.0
47051,2007.0
47052,2007.0
47053,2005.0
17758,2000.0
47054,2003.0
47055,2003.0
47056,2002.0
47057,2002.0
47058,2005.0
47059,2004.0
47060,2004.0
47061,2004.0
17759,2000.0
17760,2000.0
47188,2007.0
47189,2007.0
47190,2007.0
47191,2007.0
47192,2004.0
47193,2007.0
47194,2007.0
17761,2000.0
47195,2006.0
47196,2007.0
47197,2007.0
47198,2007.0
47199,2007.0
47200,2007.0
47201,2007.0
47202,2007.0
47203,2007.0
47204,2007.0
47205,2004.0
47062,2005.0
47063,2006.0
47064,2005.0
47206,2001.0
47207,2001.0
47208,2001.0
47209,2001.0
47210,2001.0
47211,2001.0
17762,2000.0
47212,2001.0
47213,2001.0
47214,2001.0
47215,2001.0
47216,2001.0
47217,2001.0
47218,2001.0
47219,2001.0
47220,2001.0
47221,2001.0
47222,2001.0
47223,2001.0
47224,2001.0
47225,2001.0
47226,2001.0
47227,2001.0
47228,2001.0
47229,2001.0
47230,2001.0
47231,2001.0
47232,2001.0
47233,2001.0
47234,2001.0
47235,2001.0
47236,2001.0
47237,2001.0
47238,2001.0
47239,2001.0
47240,2001.0
47241,2001.0
17763,1999.0
47242,2001.0
47243,2001.0
47244,2001.0
47247,2001.0
47248,2001.0
47249,2001.0
47250,2001.0
47251,2001.0
17764,1999.0
47252,2007.0
47253,2007.0
47254,2007.0
47255,2007.0
47065,2004.0
47257,2007.0
17765,1999.0
17766,2000.0
47272,2007.0
47273,2007.0
47274,2007.0
17767,2000.0
47288,2007.0
17768,2000.0
17769,2000.0
47312,2006.0
47318,2006.0
47066,2006.0
47319,2006.0
17770,2000.0
47321,2007.0
47322,2007.0
47067,2007.0
47323,2006.0
47324,2006.0
47325,2007.0
47326,2007.0
47327,2007.0
47328,2007.0
17771,2000.0
47329,2007.0
47330,2007.0
47331,2007.0
47068,2007.0
47332,2007.0
47333,2007.0
47335,2007.0
47336,2007.0
47337,2007.0
17772,2000.0
47338,2007.0
47339,2007.0
47340,2007.0
47719,2007.0
48977,2007.0
47722,2008.0
47720,2008.0
49002,2008.0
47721,2008.0
47713,2008.0
49007,2007.0
49008,2007.0
47363,2005.0
48658,2004.0
48659,2004.0
48660,2004.0
49118,2008.0
48661,2005.0
48662,2005.0
48663,2005.0
48664,2005.0
48665,2005.0
48666,2004.0
48667,2004.0
49013,2005.0
17773,2000.0
49015,2005.0
49019,2005.0
49020,2005.0
49023,2006.0
17774,2000.0
49025,2006.0
49026,2006.0
49027,2006.0
49030,2006.0
49031,2006.0
49032,2007.0
49033,2007.0
49034,2007.0
17775,2000.0
49035,2007.0
49036,2007.0
49037,2007.0
49038,2007.0
49039,2007.0
48668,2005.0
48669,2005.0
48670,2003.0
48671,2002.0
47711,2007.0
17776,2000.0
48960,
48961,
49045,2008.0
47352,2008.0
