id,mass,GeoLocation
29599,6.65,"(-71.5, 35.66667)"
29600,5.35,"(-71.5, 35.66667)"
29601,8.34,"(-71.5, 35.66667)"
29602,6.29,"(-71.5, 35.66667)"
29603,8.19,"(-71.5, 35.66667)"
29604,6.52,"(-71.5, 35.66667)"
29605,11.14,"(-71.5, 35.66667)"
29606,7.78,"(-71.5, 35.66667)"
29607,8.36,"(-71.5, 35.66667)"
29608,5.35,"(-71.5, 35.66667)"
29609,9.84,"(-71.5, 35.66667)"
29610,7.54,"(-71.5, 35.66667)"
29611,7.18,"(-71.5, 35.66667)"
29612,6.53,"(-71.5, 35.66667)"
29613,6.57,"(-71.5, 35.66667)"
29614,6.63,"(-71.5, 35.66667)"
29615,5.35,"(-71.5, 35.66667)"
29616,3.73,"(-71.5, 35.66667)"
29617,6.83,"(-71.5, 35.66667)"
29618,4.42,"(-71.5, 35.66667)"
29619,3.54,"(-71.5, 35.66667)"
29620,2.28,"(-71.5, 35.66667)"
29621,1.99,"(-71.5, 35.66667)"
29622,3.78,"(-71.5, 35.66667)"
29623,3.68,"(-71.5, 35.66667)"
29624,2.35,"(-71.5, 35.66667)"
29625,3.58,"(-71.5, 35.66667)"
29626,2.1,"(-71.5, 35.66667)"
29627,2.43,"(-71.5, 35.66667)"
29628,3.54,"(-71.5, 35.66667)"
29629,2.18,"(-71.5, 35.66667)"
29630,6.22,"(-71.5, 35.66667)"
29631,4.48,"(-71.5, 35.66667)"
29632,4.88,"(-71.5, 35.66667)"
29633,2.96,"(-71.5, 35.66667)"
29634,2.79,"(-71.5, 35.66667)"
29635,2.59,"(-71.5, 35.66667)"
29636,2.17,"(-71.5, 35.66667)"
29637,3.36,"(-71.5, 35.66667)"
29638,2.86,"(-71.5, 35.66667)"
29639,2.43,"(-71.5, 35.66667)"
29640,2.07,"(-71.5, 35.66667)"
29641,2.33,"(-71.5, 35.66667)"
29642,1.55,"(-71.5, 35.66667)"
29643,3.05,"(-71.5, 35.66667)"
29644,2.57,"(-71.5, 35.66667)"
29645,2.47,"(-71.5, 35.66667)"
29646,0.85,"(-71.5, 35.66667)"
29647,2.7,"(-71.5, 35.66667)"
29648,1.82,"(-71.5, 35.66667)"
29649,2.52,"(-71.5, 35.66667)"
29650,2.62,"(-71.5, 35.66667)"
29651,1.55,"(-71.5, 35.66667)"
29652,1.18,"(-71.5, 35.66667)"
29653,2.76,"(-71.5, 35.66667)"
29654,2.2,"(-71.5, 35.66667)"
29655,1.51,"(-71.5, 35.66667)"
29656,3.33,"(-71.5, 35.66667)"
29657,1.45,"(-71.5, 35.66667)"
29658,1.86,"(-71.5, 35.66667)"
29659,1.28,"(-71.5, 35.66667)"
29660,0.98,"(-71.5, 35.66667)"
29661,2.05,"(-71.5, 35.66667)"
29662,1.49,"(-71.5, 35.66667)"
29663,1.83,"(-71.5, 35.66667)"
29664,1.55,"(-71.5, 35.66667)"
29665,1.5,"(-71.5, 35.66667)"
29666,1.22,"(-71.5, 35.66667)"
29667,0.91,"(-71.5, 35.66667)"
29668,1.02,"(-71.5, 35.66667)"
29669,1.09,"(-71.5, 35.66667)"
29670,1.63,"(-71.5, 35.66667)"
29671,1.15,"(-71.5, 35.66667)"
29672,1.29,"(-71.5, 35.66667)"
29673,1.18,"(-71.5, 35.66667)"
29674,0.81,"(-71.5, 35.66667)"
29675,0.59,"(-71.5, 35.66667)"
29676,1.12,"(-71.5, 35.66667)"
29677,0.86,"(-71.5, 35.66667)"
29678,1.16,"(-71.5, 35.66667)"
29679,0.58,"(-71.5, 35.66667)"
29680,0.85,"(-71.5, 35.66667)"
29681,0.63,"(-71.5, 35.66667)"
29682,1.07,"(-71.5, 35.66667)"
29683,0.74,"(-71.5, 35.66667)"
29684,0.61,"(-71.5, 35.66667)"
29685,0.87,"(-71.5, 35.66667)"
29686,0.41,"(-71.5, 35.66667)"
29687,0.25,"(-71.5, 35.66667)"
29688,0.3,"(-71.5, 35.66667)"
29689,0.21,"(-71.5, 35.66667)"
29690,0.2,"(-71.5, 35.66667)"
29691,3.08,"(-71.5, 35.66667)"
29692,229.26,"(-71.5, 35.66667)"
29693,55.06,"(-71.5, 35.66667)"
29694,23.62,"(-71.5, 35.66667)"
29695,40.78,"(-71.5, 35.66667)"
29696,18.07,"(-71.5, 35.66667)"
29697,19.22,"(-71.5, 35.66667)"
29698,15.66,"(-71.5, 35.66667)"
29699,10.31,"(-71.5, 35.66667)"
29700,9.52,"(-71.5, 35.66667)"
29701,7.94,"(-71.5, 35.66667)"
29702,12.88,"(-71.5, 35.66667)"
29703,5.75,"(-71.5, 35.66667)"
29704,11.6,"(-71.5, 35.66667)"
29705,10.07,"(-71.5, 35.66667)"
29706,8.95,"(-71.5, 35.66667)"
29707,9.08,"(-71.5, 35.66667)"
29708,9.74,"(-71.5, 35.66667)"
29709,3.85,"(-71.5, 35.66667)"
29710,4.25,"(-71.5, 35.66667)"
29711,6.55,"(-71.5, 35.66667)"
29712,7.22,"(-71.5, 35.66667)"
29713,6.0,"(-71.5, 35.66667)"
29714,3.93,"(-71.5, 35.66667)"
29715,2.82,"(-71.5, 35.66667)"
29716,6.53,"(-71.5, 35.66667)"
29717,3.18,"(-71.5, 35.66667)"
29718,2.32,"(-71.5, 35.66667)"
29719,2.95,"(-71.5, 35.66667)"
29720,3.62,"(-71.5, 35.66667)"
29721,6.62,"(-71.5, 35.66667)"
29722,6.32,"(-71.5, 35.66667)"
29723,4.13,"(-71.5, 35.66667)"
29724,5.59,"(-71.5, 35.66667)"
29725,4.39,"(-71.5, 35.66667)"
29726,5.55,"(-71.5, 35.66667)"
29727,6.02,"(-71.5, 35.66667)"
29728,3.18,"(-71.5, 35.66667)"
29730,2.96,"(-71.5, 35.66667)"
29731,2.04,"(-71.5, 35.66667)"
29732,1.68,"(-71.5, 35.66667)"
29733,2.07,"(-71.5, 35.66667)"
29734,2.11,"(-71.5, 35.66667)"
29735,1.86,"(-71.5, 35.66667)"
29736,1.77,"(-71.5, 35.66667)"
29737,2.24,"(-71.5, 35.66667)"
29738,2.24,"(-71.5, 35.66667)"
29739,1.9,"(-71.5, 35.66667)"
29740,2.29,"(-71.5, 35.66667)"
29741,2.17,"(-71.5, 35.66667)"
29742,1.64,"(-71.5, 35.66667)"
29743,2.0,"(-71.5, 35.66667)"
29744,2.38,"(-71.5, 35.66667)"
29745,2.83,"(-71.5, 35.66667)"
29746,1.89,"(-71.5, 35.66667)"
29747,1.6,"(-71.5, 35.66667)"
29748,1.38,"(-71.5, 35.66667)"
29749,1.4,"(-71.5, 35.66667)"
29750,1.15,"(-71.5, 35.66667)"
29751,0.95,"(-71.5, 35.66667)"
29752,1.32,"(-71.5, 35.66667)"
29753,1.09,"(-71.5, 35.66667)"
29754,0.89,"(-71.5, 35.66667)"
29755,1.12,"(-71.5, 35.66667)"
29756,0.7,"(-71.5, 35.66667)"
29757,1.14,"(-71.5, 35.66667)"
29758,1.51,"(-71.5, 35.66667)"
29759,1.3,"(-71.5, 35.66667)"
29760,1.11,"(-71.5, 35.66667)"
29761,1.6,"(-71.5, 35.66667)"
29762,0.97,"(-71.5, 35.66667)"
29763,1.18,"(-71.5, 35.66667)"
29764,1.05,"(-71.5, 35.66667)"
29765,0.73,"(-71.5, 35.66667)"
29766,0.51,"(-71.5, 35.66667)"
29767,0.88,"(-71.5, 35.66667)"
29768,0.65,"(-71.5, 35.66667)"
29769,0.86,"(-71.5, 35.66667)"
29770,0.68,"(-71.5, 35.66667)"
29771,0.87,"(-71.5, 35.66667)"
29772,0.44,"(-71.5, 35.66667)"
29773,0.82,"(-71.5, 35.66667)"
29774,0.51,"(-71.5, 35.66667)"
29775,0.28,"(-71.5, 35.66667)"
29776,1.17,"(-71.5, 35.66667)"
29777,177.15,"(-71.5, 35.66667)"
29778,110.69,"(-71.5, 35.66667)"
29779,63.95,"(-71.5, 35.66667)"
29780,68.48,"(-71.5, 35.66667)"
29781,46.48,"(-71.5, 35.66667)"
29782,41.34,"(-71.5, 35.66667)"
29783,33.35,"(-71.5, 35.66667)"
29784,40.23,"(-71.5, 35.66667)"
29785,35.91,"(-71.5, 35.66667)"
29786,26.46,"(-71.5, 35.66667)"
29787,35.62,"(-71.5, 35.66667)"
29788,17.43,"(-71.5, 35.66667)"
29789,23.53,"(-71.5, 35.66667)"
29790,17.9,"(-71.5, 35.66667)"
29791,23.15,"(-71.5, 35.66667)"
29792,22.05,"(-71.5, 35.66667)"
29793,23.52,"(-71.5, 35.66667)"
29794,16.4,"(-71.5, 35.66667)"
29795,12.45,"(-71.5, 35.66667)"
29796,14.75,"(-71.5, 35.66667)"
29797,10.86,"(-71.5, 35.66667)"
29798,19.98,"(-71.5, 35.66667)"
36753,188.99,
29799,14.63,"(-71.5, 35.66667)"
29800,13.87,"(-71.5, 35.66667)"
29801,10.95,"(-71.5, 35.66667)"
29802,10.83,"(-71.5, 35.66667)"
29803,9.55,"(-71.5, 35.66667)"
29804,12.39,"(-71.5, 35.66667)"
29805,14.66,"(-71.5, 35.66667)"
29806,13.08,"(-71.5, 35.66667)"
29807,13.67,"(-71.5, 35.66667)"
29808,14.74,"(-71.5, 35.66667)"
29809,7.73,"(-71.5, 35.66667)"
29810,7.09,"(-71.5, 35.66667)"
29811,7.65,"(-71.5, 35.66667)"
29812,8.33,"(-71.5, 35.66667)"
29813,8.36,"(-71.5, 35.66667)"
29814,9.24,"(-71.5, 35.66667)"
29815,9.64,"(-71.5, 35.66667)"
29816,8.99,"(-71.5, 35.66667)"
29817,7.39,"(-71.5, 35.66667)"
29818,8.15,"(-71.5, 35.66667)"
29819,7.42,"(-71.5, 35.66667)"
29820,9.63,"(-71.5, 35.66667)"
29821,7.69,"(-71.5, 35.66667)"
29822,8.14,"(-71.5, 35.66667)"
29823,7.68,"(-71.5, 35.66667)"
29824,9.9,"(-71.5, 35.66667)"
29825,5.72,"(-71.5, 35.66667)"
29826,6.72,"(-71.5, 35.66667)"
29827,10.19,"(-71.5, 35.66667)"
29828,7.58,"(-71.5, 35.66667)"
29829,9.8,"(-71.5, 35.66667)"
29830,8.32,"(-71.5, 35.66667)"
29831,6.72,"(-71.5, 35.66667)"
29832,6.41,"(-71.5, 35.66667)"
29833,5.72,"(-71.5, 35.66667)"
29834,4.42,"(-71.5, 35.66667)"
29835,4.64,"(-71.5, 35.66667)"
29836,7.77,"(-71.5, 35.66667)"
29837,10.18,"(-71.5, 35.66667)"
29838,4.74,"(-71.5, 35.66667)"
29839,8.02,"(-71.5, 35.66667)"
29840,6.0,"(-71.5, 35.66667)"
29841,4.51,"(-71.5, 35.66667)"
29842,6.09,"(-71.5, 35.66667)"
29843,7.48,"(-71.5, 35.66667)"
29844,4.31,"(-71.5, 35.66667)"
29845,6.28,"(-71.5, 35.66667)"
29846,6.11,"(-71.5, 35.66667)"
29847,5.99,"(-71.5, 35.66667)"
29848,6.78,"(-71.5, 35.66667)"
29849,4.36,"(-71.5, 35.66667)"
29850,4.91,"(-71.5, 35.66667)"
29851,6.31,"(-71.5, 35.66667)"
29852,3.84,"(-71.5, 35.66667)"
29853,5.26,"(-71.5, 35.66667)"
29854,7.25,"(-71.5, 35.66667)"
29855,7.07,"(-71.5, 35.66667)"
29856,4.32,"(-71.5, 35.66667)"
29857,7.14,"(-71.5, 35.66667)"
29858,4.85,"(-71.5, 35.66667)"
29859,6.52,"(-71.5, 35.66667)"
29860,5.68,"(-71.5, 35.66667)"
29861,4.76,"(-71.5, 35.66667)"
29862,6.43,"(-71.5, 35.66667)"
29863,4.38,"(-71.5, 35.66667)"
29864,5.95,"(-71.5, 35.66667)"
29865,7.94,"(-71.5, 35.66667)"
29866,5.16,"(-71.5, 35.66667)"
29867,6.77,"(-71.5, 35.66667)"
29868,4.04,"(-71.5, 35.66667)"
29869,5.71,"(-71.5, 35.66667)"
29870,5.17,"(-71.5, 35.66667)"
29871,3.65,"(-71.5, 35.66667)"
29872,6.16,"(-71.5, 35.66667)"
29873,5.86,"(-71.5, 35.66667)"
29874,3.67,"(-71.5, 35.66667)"
29875,4.75,"(-71.5, 35.66667)"
29876,3.32,"(-71.5, 35.66667)"
29877,5.75,"(-71.5, 35.66667)"
29878,5.89,"(-71.5, 35.66667)"
29879,5.67,"(-71.5, 35.66667)"
29880,5.66,"(-71.5, 35.66667)"
29881,4.32,"(-71.5, 35.66667)"
29882,4.2,"(-71.5, 35.66667)"
29883,4.21,"(-71.5, 35.66667)"
29884,4.93,"(-71.5, 35.66667)"
29885,4.73,"(-71.5, 35.66667)"
29886,4.95,"(-71.5, 35.66667)"
29887,4.61,"(-71.5, 35.66667)"
29888,4.15,"(-71.5, 35.66667)"
29889,4.59,"(-71.5, 35.66667)"
29890,4.43,"(-71.5, 35.66667)"
29891,4.93,"(-71.5, 35.66667)"
29892,3.24,"(-71.5, 35.66667)"
29893,4.14,"(-71.5, 35.66667)"
29894,3.7,"(-71.5, 35.66667)"
29895,5.18,"(-71.5, 35.66667)"
29896,3.99,"(-71.5, 35.66667)"
29897,4.27,"(-71.5, 35.66667)"
29898,3.95,"(-71.5, 35.66667)"
29899,3.36,"(-71.5, 35.66667)"
29900,3.31,"(-71.5, 35.66667)"
29901,3.2,"(-71.5, 35.66667)"
29902,3.12,"(-71.5, 35.66667)"
29903,3.09,"(-71.5, 35.66667)"
29904,3.51,"(-71.5, 35.66667)"
29905,4.27,"(-71.5, 35.66667)"
29907,2.59,"(-71.5, 35.66667)"
29908,3.4,"(-71.5, 35.66667)"
29909,1.13,"(-71.5, 35.66667)"
29910,3.42,"(-71.5, 35.66667)"
29911,1.97,"(-71.5, 35.66667)"
29912,2.96,"(-71.5, 35.66667)"
29913,3.02,"(-71.5, 35.66667)"
29914,3.2,"(-71.5, 35.66667)"
29915,2.27,"(-71.5, 35.66667)"
29916,2.43,"(-71.5, 35.66667)"
29917,2.84,"(-71.5, 35.66667)"
29918,3.61,"(-71.5, 35.66667)"
29919,3.31,"(-71.5, 35.66667)"
29920,2.46,"(-71.5, 35.66667)"
29921,2.89,"(-71.5, 35.66667)"
29922,3.62,"(-71.5, 35.66667)"
29923,2.32,"(-71.5, 35.66667)"
29924,3.66,"(-71.5, 35.66667)"
29925,2.55,"(-71.5, 35.66667)"
29926,3.83,"(-71.5, 35.66667)"
29927,3.82,"(-71.5, 35.66667)"
29928,3.47,"(-71.5, 35.66667)"
29929,2.7,"(-71.5, 35.66667)"
29930,4.21,"(-71.5, 35.66667)"
29931,3.41,"(-71.5, 35.66667)"
29932,2.22,"(-71.5, 35.66667)"
29933,2.71,"(-71.5, 35.66667)"
29934,2.57,"(-71.5, 35.66667)"
29935,2.45,"(-71.5, 35.66667)"
29936,2.03,"(-71.5, 35.66667)"
29937,1.53,"(-71.5, 35.66667)"
29938,1.88,"(-71.5, 35.66667)"
29939,2.01,"(-71.5, 35.66667)"
29940,1.69,"(-71.5, 35.66667)"
29941,1.71,"(-71.5, 35.66667)"
29942,2.32,"(-71.5, 35.66667)"
29943,1.19,"(-71.5, 35.66667)"
29944,2.05,"(-71.5, 35.66667)"
29945,1.34,"(-71.5, 35.66667)"
29946,1.68,"(-71.5, 35.66667)"
29947,2.8,"(-71.5, 35.66667)"
29948,1.99,"(-71.5, 35.66667)"
29949,1.92,"(-71.5, 35.66667)"
29950,1.61,"(-71.5, 35.66667)"
29951,1.51,"(-71.5, 35.66667)"
29952,1.95,"(-71.5, 35.66667)"
29953,1.08,"(-71.5, 35.66667)"
29954,1.53,"(-71.5, 35.66667)"
29955,0.93,"(-71.5, 35.66667)"
29956,0.5,"(-71.5, 35.66667)"
29957,2.52,"(-71.5, 35.66667)"
29958,2.49,"(-71.5, 35.66667)"
29959,2.63,"(-71.5, 35.66667)"
29960,1.66,"(-71.5, 35.66667)"
29961,1.58,"(-71.5, 35.66667)"
29962,0.76,"(-71.5, 35.66667)"
29963,1.49,"(-71.5, 35.66667)"
29964,1.57,"(-71.5, 35.66667)"
29965,1.13,"(-71.5, 35.66667)"
29966,1.74,"(-71.5, 35.66667)"
29967,1.01,"(-71.5, 35.66667)"
29968,2.94,"(-71.5, 35.66667)"
29969,1.97,"(-71.5, 35.66667)"
29970,2.35,"(-71.5, 35.66667)"
29971,1.51,"(-71.5, 35.66667)"
29972,1.69,"(-71.5, 35.66667)"
29973,1.61,"(-71.5, 35.66667)"
29974,1.43,"(-71.5, 35.66667)"
29975,0.87,"(-71.5, 35.66667)"
29976,0.82,"(-71.5, 35.66667)"
29977,2.49,"(-71.5, 35.66667)"
29978,1.83,"(-71.5, 35.66667)"
29979,2.06,"(-71.5, 35.66667)"
29980,3.02,"(-71.5, 35.66667)"
29981,1.49,"(-71.5, 35.66667)"
29982,2.05,"(-71.5, 35.66667)"
29983,1.54,"(-71.5, 35.66667)"
29984,1.06,"(-71.5, 35.66667)"
29985,0.95,"(-71.5, 35.66667)"
29986,0.89,"(-71.5, 35.66667)"
29987,3.11,"(-71.5, 35.66667)"
29988,2.52,"(-71.5, 35.66667)"
29989,1.94,"(-71.5, 35.66667)"
29990,2.37,"(-71.5, 35.66667)"
29991,1.45,"(-71.5, 35.66667)"
29992,2.01,"(-71.5, 35.66667)"
29993,1.59,"(-71.5, 35.66667)"
29994,1.5,"(-71.5, 35.66667)"
29995,1.41,"(-71.5, 35.66667)"
29996,1.08,"(-71.5, 35.66667)"
29997,2.55,"(-71.5, 35.66667)"
29998,3.43,"(-71.5, 35.66667)"
29999,2.18,"(-71.5, 35.66667)"
30000,2.02,"(-71.5, 35.66667)"
30001,2.57,"(-71.5, 35.66667)"
30002,1.74,"(-71.5, 35.66667)"
30003,2.17,"(-71.5, 35.66667)"
30004,1.53,"(-71.5, 35.66667)"
30005,1.52,"(-71.5, 35.66667)"
30006,1.25,"(-71.5, 35.66667)"
30007,3.52,"(-71.5, 35.66667)"
30008,2.45,"(-71.5, 35.66667)"
30009,2.29,"(-71.5, 35.66667)"
30010,2.41,"(-71.5, 35.66667)"
30011,1.27,"(-71.5, 35.66667)"
30012,2.06,"(-71.5, 35.66667)"
30013,0.71,"(-71.5, 35.66667)"
30014,0.64,"(-71.5, 35.66667)"
30015,0.51,"(-71.5, 35.66667)"
30016,0.65,"(-71.5, 35.66667)"
30017,2.32,"(-71.5, 35.66667)"
30018,1.18,"(-71.5, 35.66667)"
30019,1.92,"(-71.5, 35.66667)"
30020,2.45,"(-71.5, 35.66667)"
30021,1.38,"(-71.5, 35.66667)"
30022,0.33,"(-71.5, 35.66667)"
30023,1.48,"(-71.5, 35.66667)"
30024,1.72,"(-71.5, 35.66667)"
30025,1.96,"(-71.5, 35.66667)"
30026,2.0,"(-71.5, 35.66667)"
30027,2.65,"(-71.5, 35.66667)"
30028,2.99,"(-71.5, 35.66667)"
30029,1.24,"(-71.5, 35.66667)"
30030,0.96,"(-71.5, 35.66667)"
30031,2.01,"(-71.5, 35.66667)"
30032,1.74,"(-71.5, 35.66667)"
30033,2.48,"(-71.5, 35.66667)"
30034,2.34,"(-71.5, 35.66667)"
30035,0.94,"(-71.5, 35.66667)"
30036,1.11,"(-71.5, 35.66667)"
30037,2.45,"(-71.5, 35.66667)"
30038,1.82,"(-71.5, 35.66667)"
30039,1.73,"(-71.5, 35.66667)"
30040,2.15,"(-71.5, 35.66667)"
30041,1.17,"(-71.5, 35.66667)"
30042,1.99,"(-71.5, 35.66667)"
30043,2.03,"(-71.5, 35.66667)"
30044,1.42,"(-71.5, 35.66667)"
30045,1.36,"(-71.5, 35.66667)"
30046,2.12,"(-71.5, 35.66667)"
30047,2.64,"(-71.5, 35.66667)"
30048,2.1,"(-71.5, 35.66667)"
30049,1.11,"(-71.5, 35.66667)"
30050,1.57,"(-71.5, 35.66667)"
30051,1.96,"(-71.5, 35.66667)"
30052,0.42,"(-71.5, 35.66667)"
30053,2.12,"(-71.5, 35.66667)"
30054,1.74,"(-71.5, 35.66667)"
30055,1.45,"(-71.5, 35.66667)"
30056,1.27,"(-71.5, 35.66667)"
30057,1.16,"(-71.5, 35.66667)"
30058,0.85,"(-71.5, 35.66667)"
30059,2.34,"(-71.5, 35.66667)"
30060,1.35,"(-71.5, 35.66667)"
30061,0.64,"(-71.5, 35.66667)"
30062,1.1,"(-71.5, 35.66667)"
30063,0.66,"(-71.5, 35.66667)"
30064,1.23,"(-71.5, 35.66667)"
30065,1.0,"(-71.5, 35.66667)"
30066,1.32,"(-71.5, 35.66667)"
30067,2.06,"(-71.5, 35.66667)"
30068,1.68,"(-71.5, 35.66667)"
30069,1.21,"(-71.5, 35.66667)"
36755,173.89,
30070,0.64,"(-71.5, 35.66667)"
30071,1.25,"(-71.5, 35.66667)"
30072,0.8,"(-71.5, 35.66667)"
30073,2.03,"(-71.5, 35.66667)"
30074,1.12,"(-71.5, 35.66667)"
30075,0.98,"(-71.5, 35.66667)"
30076,0.76,"(-71.5, 35.66667)"
30077,1.0,"(-71.5, 35.66667)"
30078,2.62,"(-71.5, 35.66667)"
30079,1.79,"(-71.5, 35.66667)"
30080,1.66,"(-71.5, 35.66667)"
30081,2.03,"(-71.5, 35.66667)"
30082,2.06,"(-71.5, 35.66667)"
30083,1.25,"(-71.5, 35.66667)"
30084,1.21,"(-71.5, 35.66667)"
30085,1.0,"(-71.5, 35.66667)"
30086,1.09,"(-71.5, 35.66667)"
30087,1.17,"(-71.5, 35.66667)"
30088,1.78,"(-71.5, 35.66667)"
30089,1.93,"(-71.5, 35.66667)"
30090,1.5,"(-71.5, 35.66667)"
30091,1.59,"(-71.5, 35.66667)"
30092,1.91,"(-71.5, 35.66667)"
30093,1.33,"(-71.5, 35.66667)"
30094,0.93,"(-71.5, 35.66667)"
30095,1.33,"(-71.5, 35.66667)"
30096,0.66,"(-71.5, 35.66667)"
30097,1.87,"(-71.5, 35.66667)"
30098,2.67,"(-71.5, 35.66667)"
30099,2.76,"(-71.5, 35.66667)"
30100,2.29,"(-71.5, 35.66667)"
30101,3.41,"(-71.5, 35.66667)"
30102,1.84,"(-71.5, 35.66667)"
30103,3.12,"(-71.5, 35.66667)"
30104,2.09,"(-71.5, 35.66667)"
30105,1.48,"(-71.5, 35.66667)"
30106,1.49,"(-71.5, 35.66667)"
30107,1.44,"(-71.5, 35.66667)"
30108,2.04,"(-71.5, 35.66667)"
30109,1.45,"(-71.5, 35.66667)"
30110,1.64,"(-71.5, 35.66667)"
30111,1.61,"(-71.5, 35.66667)"
30112,0.7,"(-71.5, 35.66667)"
30113,1.33,"(-71.5, 35.66667)"
30114,1.22,"(-71.5, 35.66667)"
36756,19.566,
30115,1.27,"(-71.5, 35.66667)"
30116,1.01,"(-71.5, 35.66667)"
30117,0.97,"(-71.5, 35.66667)"
30118,0.8,"(-71.5, 35.66667)"
30119,1.24,"(-71.5, 35.66667)"
30120,0.99,"(-71.5, 35.66667)"
30121,1.03,"(-71.5, 35.66667)"
30122,0.77,"(-71.5, 35.66667)"
30123,0.77,"(-71.5, 35.66667)"
30124,1.17,"(-71.5, 35.66667)"
30125,0.82,"(-71.5, 35.66667)"
30126,1.01,"(-71.5, 35.66667)"
30127,0.85,"(-71.5, 35.66667)"
30128,0.84,"(-71.5, 35.66667)"
30129,0.9,"(-71.5, 35.66667)"
30130,0.87,"(-71.5, 35.66667)"
30131,0.85,"(-71.5, 35.66667)"
30132,0.68,"(-71.5, 35.66667)"
30133,0.93,"(-71.5, 35.66667)"
30134,0.75,"(-71.5, 35.66667)"
30135,0.65,"(-71.5, 35.66667)"
30136,27.56,"(-71.5, 35.66667)"
30137,33.94,"(-71.5, 35.66667)"
30138,96.59,"(-71.5, 35.66667)"
30139,3.96,"(-71.5, 35.66667)"
30140,27.94,"(-71.5, 35.66667)"
30141,121.6,"(-71.5, 35.66667)"
30142,82.9,"(-71.5, 35.66667)"
30143,297.52,"(-71.5, 35.66667)"
30144,130.8,"(-71.5, 35.66667)"
30145,13.67,"(-71.5, 35.66667)"
30146,3.46,"(-71.5, 35.66667)"
30192,26.99,"(-71.5, 35.66667)"
30193,0.97,"(-71.5, 35.66667)"
30194,0.66,"(-71.5, 35.66667)"
30195,263.51,"(-71.5, 35.66667)"
30196,9.5,"(-71.5, 35.66667)"
30197,104.13,"(-71.5, 35.66667)"
30198,19.78,"(-71.5, 35.66667)"
30199,16.17,"(-71.5, 35.66667)"
30200,4.91,"(-71.5, 35.66667)"
30201,59.59,"(-71.5, 35.66667)"
30202,12.34,"(-71.5, 35.66667)"
30203,6.35,"(-71.5, 35.66667)"
30204,6.12,"(-71.5, 35.66667)"
30205,6.5,"(-71.5, 35.66667)"
30206,6.56,"(-71.5, 35.66667)"
30207,4.46,"(-71.5, 35.66667)"
30208,3.2,"(-71.5, 35.66667)"
30209,1.69,"(-71.5, 35.66667)"
30210,1.49,"(-71.5, 35.66667)"
30211,202.69,"(-71.5, 35.66667)"
30212,42.03,"(-71.5, 35.66667)"
30213,10.51,"(-71.5, 35.66667)"
30214,118.12,"(-71.5, 35.66667)"
30215,3.08,"(-71.5, 35.66667)"
30216,20.2,"(-71.5, 35.66667)"
30217,37.05,"(-71.5, 35.66667)"
30218,723.55,"(-71.5, 35.66667)"
30219,18.37,"(-71.5, 35.66667)"
30220,11.38,"(-71.5, 35.66667)"
30221,31.75,"(-71.5, 35.66667)"
30222,1.61,"(-71.5, 35.66667)"
30223,14.73,"(-71.5, 35.66667)"
30224,95.55,"(-71.5, 35.66667)"
30225,68.64,"(-71.5, 35.66667)"
30226,858.71,"(-71.5, 35.66667)"
30227,1.74,"(-71.5, 35.66667)"
30228,79.04,"(-71.5, 35.66667)"
30229,2.57,"(-71.5, 35.66667)"
30230,1.54,"(-71.5, 35.66667)"
30231,3.97,"(-71.5, 35.66667)"
30232,8.71,"(-71.5, 35.66667)"
30233,1.43,"(-71.5, 35.66667)"
30234,2.56,"(-71.5, 35.66667)"
30235,11.14,"(-71.5, 35.66667)"
30236,6.54,"(-71.5, 35.66667)"
30237,4.43,"(-71.5, 35.66667)"
30238,4.63,"(-71.5, 35.66667)"
30239,3.07,"(-71.5, 35.66667)"
30240,4.13,"(-71.5, 35.66667)"
30241,1.82,"(-71.5, 35.66667)"
30242,3.09,"(-71.5, 35.66667)"
30243,2.81,"(-71.5, 35.66667)"
30244,1.75,"(-71.5, 35.66667)"
30245,3.42,"(-71.5, 35.66667)"
30246,1.94,"(-71.5, 35.66667)"
30247,5.89,"(-71.5, 35.66667)"
30248,66.91,"(-71.5, 35.66667)"
30249,13.5,"(-71.5, 35.66667)"
30250,1.58,"(-71.5, 35.66667)"
30251,11.8,"(-71.5, 35.66667)"
30252,6.37,"(-71.5, 35.66667)"
30253,3.63,"(-71.5, 35.66667)"
30254,595.24,"(-71.5, 35.66667)"
30255,21.24,"(-71.5, 35.66667)"
30256,3.99,"(-71.5, 35.66667)"
30257,197.26,"(-71.5, 35.66667)"
30258,10.27,"(-71.5, 35.66667)"
30259,7.51,"(-71.5, 35.66667)"
30260,136.31,"(-71.5, 35.66667)"
30261,11.04,"(-71.5, 35.66667)"
30262,26.93,"(-71.5, 35.66667)"
30264,3.45,"(-71.5, 35.66667)"
30265,9.21,"(-71.5, 35.66667)"
30266,7.17,"(-71.5, 35.66667)"
30267,5.57,"(-71.5, 35.66667)"
30268,27.34,"(-71.5, 35.66667)"
30269,10.42,"(-71.5, 35.66667)"
30273,2.86,"(-71.5, 35.66667)"
30276,94.89,"(-71.5, 35.66667)"
30277,38.31,"(-71.5, 35.66667)"
30278,81.0,"(-71.5, 35.66667)"
30279,28.35,"(-71.5, 35.66667)"
30282,396.76,"(-71.5, 35.66667)"
30283,80.48,"(-71.5, 35.66667)"
30285,15.92,"(-71.5, 35.66667)"
30293,4771.0,"(-71.5, 35.66667)"
30295,340.36,"(-71.5, 35.66667)"
30301,9.07,"(-71.5, 35.66667)"
